cluster2,numero_de_cliente
2,38411155
2,38454091
2,38469506
2,38549023
2,38585403
2,38644135
2,38647632
2,38708974
2,38768790
2,38779117
2,38822486
2,38849573
2,38859102
2,38899854
2,38941729
2,38953497
2,39004036
2,39004378
2,39005352
2,39006643
2,39034245
2,39041204
2,39047566
2,39098478
2,39108833
2,39185824
2,39203002
2,39205528
2,39218940
2,39219279
2,39236435
2,39242476
2,39247016
2,39247830
2,39272152
2,39302638
2,39329888
2,39375133
2,39411315
2,39426850
2,39442062
2,39460098
2,39474521
2,39486142
2,39494259
2,39500894
2,39514950
2,39516100
2,39543117
2,39552454
2,39594033
2,39602801
2,39723140
2,39782010
2,39842621
2,39908039
2,39911962
2,39922584
2,39940746
2,39979177
2,40005943
2,40060082
2,40060632
2,40150438
2,40162907
2,40163573
2,40163796
2,40183745
2,40202371
2,40214174
2,40216270
2,40229056
2,40263617
2,40268351
2,40289497
2,40294203
2,40336115
2,40340529
2,40364974
2,40366120
2,40368150
2,40399236
2,40404470
2,40405547
2,40422518
2,40424375
2,40445389
2,40448939
2,40468609
2,40529307
2,40530168
2,40532326
2,40535723
2,40581816
2,40586864
2,40609050
2,40649464
2,40664606
2,40677261
2,40700392
2,40724513
2,40731280
2,40776390
2,40790616
2,40817640
2,40832638
2,40862410
2,40894687
2,40896871
2,40924526
2,40965800
2,40966265
2,40975611
2,41011765
2,41033354
2,41050727
2,41050793
2,41062030
2,41098979
2,41117015
2,41123709
2,41130244
2,41147124
2,41234425
2,41265838
2,41275530
2,41281229
2,41284719
2,41305887
2,41319716
2,41326747
2,41340335
2,41376381
2,41377983
2,41381025
2,41408331
2,41499632
2,41529722
2,41543583
2,41564877
2,41565138
2,41587792
2,41603933
2,41606870
2,41627014
2,41663960
2,41670617
2,41670968
2,41676689
2,41755173
2,41759568
2,41820185
2,41825305
2,41835029
2,41876529
2,41904065
2,41988030
2,42011709
2,42064035
2,42109324
2,42114555
2,42164227
2,42183921
2,42256756
2,42265886
2,42400848
2,42442540
2,42454183
2,42460771
2,42527297
2,42529104
2,42576319
2,42592950
2,42606755
2,42643508
2,42643734
2,42674959
2,42701876
2,42757670
2,42781628
2,42789580
2,42821812
2,42836509
2,42844686
2,42861418
2,42920977
2,42941262
2,42946135
2,42946279
2,42952719
2,42952889
2,42980293
2,42995401
2,43039474
2,43083001
2,43086803
2,43111609
2,43142443
2,43147379
2,43167095
2,43170008
2,43170429
2,43172122
2,43191169
2,43203572
2,43210597
2,43252192
2,43261073
2,43282986
2,43307898
2,43325582
2,43337307
2,43343942
2,43344143
2,43369891
2,43396199
2,43437612
2,43489291
2,43603120
2,43623490
2,43625070
2,43627138
2,43707575
2,43744262
2,43764017
2,43776856
2,43777340
2,43790318
2,43822312
2,43840493
2,43876985
2,43929667
2,43939374
2,43981346
2,43994676
2,43995602
2,44001458
2,44007182
2,44017125
2,44036440
2,44051670
2,44105037
2,44106102
2,44187761
2,44190943
2,44210443
2,44244640
2,44275402
2,44314992
2,44388163
2,44390830
2,44491757
2,44528461
2,44547291
2,44576646
2,44585370
2,44591801
2,44608270
2,44625586
2,44627773
2,44632243
2,44636377
2,44649820
2,44675361
2,44689181
2,44700566
2,44729978
2,44808621
2,44823161
2,44904830
2,44953518
2,45028197
2,45041847
2,45044247
2,45056361
2,45069974
2,45074821
2,45116190
2,45126214
2,45197230
2,45265041
2,45298531
2,45303576
2,45315087
2,45321021
2,45378139
2,45382704
2,45401559
2,45406155
2,45425194
2,45481437
2,45493077
2,45537512
2,45538385
2,45578610
2,45596797
2,45613111
2,45628590
2,45645228
2,45655328
2,45734556
2,45736214
2,45753688
2,45757995
2,45759129
2,45784736
2,45789467
2,45790526
2,45796555
2,45814459
2,45843512
2,45844050
2,45845520
2,45902722
2,45923438
2,45923670
2,45945554
2,45959582
2,45964988
2,45982053
2,45983998
2,45985632
2,45989502
2,46014635
2,46028590
2,46051080
2,46054219
2,46065595
2,46126695
2,46130158
2,46140242
2,46147942
2,46185666
2,46187705
2,46190083
2,46192135
2,46198302
2,46263584
2,46306275
2,46308503
2,46321022
2,46337757
2,46390269
2,46399530
2,46412131
2,46417981
2,46423862
2,46447694
2,46455520
2,46474611
2,46489163
2,46493153
2,46515442
2,46521377
2,46527415
2,46534726
2,46577099
2,46579377
2,46588987
2,46594874
2,46687193
2,46687950
2,46694831
2,46699430
2,46703017
2,46725568
2,46737641
2,46747286
2,46772525
2,46806891
2,46866933
2,46871347
2,46881265
2,46929847
2,46979154
2,46990153
2,47001114
2,47011132
2,47053566
2,47055906
2,47056129
2,47071039
2,47093495
2,47096650
2,47100988
2,47129401
2,47133768
2,47180191
2,47218188
2,47281140
2,47286462
2,47298484
2,47320048
2,47324666
2,47328069
2,47335948
2,47354047
2,47355388
2,47364244
2,47372701
2,47404183
2,47414485
2,47414585
2,47428989
2,47495223
2,47501456
2,47537007
2,47545762
2,47555228
2,47561291
2,47578341
2,47586094
2,47606731
2,47632552
2,47636897
2,47682092
2,47682312
2,47682418
2,47800093
2,47811214
2,47833727
2,47834883
2,47859686
2,47869368
2,47889443
2,47892321
2,47900539
2,47985491
2,48426153
2,48627934
2,48756055
2,49348763
2,49378765
2,49712387
2,49774763
2,49775731
2,49833860
2,49902447
2,49916958
2,49917976
2,49939046
2,49948999
2,49951440
2,49965561
2,49976579
2,50041871
2,50045257
2,50068408
2,50072413
2,50079438
2,50081021
2,50082268
2,50088074
2,50116270
2,50147500
2,50149398
2,50151544
2,50161226
2,50189306
2,50220429
2,50228246
2,50318130
2,50377478
2,50446784
2,50449021
2,50456734
2,50458942
2,50482212
2,50484842
2,50563868
2,50581254
2,50606302
2,50609500
2,50623112
2,50635512
2,50649681
2,50656457
2,50656583
2,50680519
2,50689098
2,50725239
2,50727982
2,50774996
2,50788778
2,50803066
2,50841060
2,50872633
2,50939103
2,50944032
2,50960686
2,50967045
2,50970177
2,51002431
2,51002479
2,51013763
2,51024237
2,51024429
2,51062260
2,51132016
2,51138849
2,51173661
2,51192894
2,51197839
2,51198473
2,51204169
2,51218969
2,51220059
2,51221347
2,51233194
2,51242983
2,51247727
2,51266460
2,51293195
2,51306946
2,51373702
2,51374211
2,51379407
2,51446571
2,51470032
2,51494631
2,51495690
2,51498743
2,51517398
2,51525409
2,51623342
2,51632899
2,51633895
2,51652760
2,51693202
2,51706877
2,51749593
2,51892517
2,51894113
2,51933263
2,51936179
2,51941557
2,51942201
2,51950856
2,52004961
2,52037687
2,52053941
2,52057840
2,52081063
2,52086303
2,52119846
2,52156747
2,52178471
2,52198741
2,52213471
2,52213694
2,52238661
2,52245525
2,52289564
2,52366008
2,52394493
2,52401942
2,52760536
2,53060828
2,53192800
2,53356725
2,53420657
2,53470332
2,53471657
2,53529887
2,53540848
2,53667994
2,53679449
2,53685939
2,53695672
2,53743286
2,53769986
2,53775550
2,53793583
2,53817622
2,53847788
2,54695260
2,54887268
2,55019134
2,55613162
2,55692537
2,55695399
2,55721606
2,55722225
2,55740434
2,55804428
2,55818292
2,55851074
2,55853355
2,55868686
2,55937380
2,56086735
2,56300727
2,56310620
2,56379437
2,56388205
2,56390486
2,56438979
2,56456098
2,56459117
2,56507450
2,56528788
2,56536806
2,56569362
2,56580018
2,56610488
2,56689047
2,56698309
2,56707595
2,56787137
2,56796223
2,56818553
2,56838197
2,56890015
2,56894853
2,57086298
2,57086939
2,57093370
2,57110705
2,57153277
2,57156149
2,57163063
2,57212257
2,57213253
2,57251113
2,57270631
2,57272595
2,57832163
2,57869387
2,57886525
2,57887951
2,57888105
2,57899242
2,57913549
2,57915820
2,57927934
2,57934208
2,57981159
2,58025584
2,59483277
2,59666944
2,59829157
2,59924595
2,61443131
3,4579372
3,4589554
3,4609795
3,4704480
3,4721102
3,4794191
3,4850900
3,4884942
3,4887154
3,4910574
3,4953068
3,5086155
3,5111574
3,5237900
3,5252829
3,5425777
3,5442531
3,5518275
3,5559119
3,5612742
3,5667353
3,5717753
3,5758044
3,5865917
3,5961996
3,5975772
3,6044218
3,6048899
3,6092991
3,6095300
3,6178301
3,6220267
3,6236983
3,6260881
3,6379731
3,6473608
3,6480369
3,6543681
3,6550300
3,6622614
3,6653068
3,6737857
3,6796557
3,6866580
3,6870357
3,6916525
3,6924153
3,6950649
3,7017587
3,7106290
3,7107635
3,7135988
3,7152387
3,7187865
3,7350998
3,7507547
3,7523412
3,7533327
3,7543402
3,7679662
3,7694783
3,7797054
3,7810601
3,7814487
3,7905348
3,7965132
3,8063794
3,8087579
3,8093181
3,8113431
3,8207541
3,8260254
3,8262547
3,8266285
3,8301057
3,8622743
3,8702847
3,8764881
3,8769609
3,8792188
3,8893187
3,9056383
3,9107098
3,9108905
3,9164074
3,9178755
3,9463235
3,10210143
3,10227833
3,12404649
3,12419260
3,12500417
3,12575605
3,12586450
3,12628858
3,12668549
3,12680298
3,12708937
3,12758270
3,12855178
3,13023219
3,13041198
3,13107630
3,13133404
3,13153856
3,13246043
3,13417184
3,13474204
3,13485328
3,13520583
3,13574408
3,13638076
3,13713867
3,13720408
3,13747510
3,13749514
3,13781609
3,13806739
3,13832544
3,13932691
3,14022817
3,14040256
3,14052606
3,14090943
3,14133939
3,14201800
3,14244108
3,14264063
3,14270095
3,14293607
3,14298772
3,14404822
3,14453586
3,14467239
3,14467387
3,14626914
3,14657318
3,14707298
3,14741249
3,14823298
3,14906965
3,15029940
3,15134376
3,15162238
3,15208241
3,15353253
3,15356612
3,15404493
3,15408102
3,15478129
3,15591264
3,15602536
3,15632453
3,15697880
3,15717933
3,15724637
3,15727332
3,15772191
3,15812403
3,15821649
3,15839581
3,15876640
3,15919255
3,15935017
3,15999077
3,16057303
3,16148438
3,16186335
3,16187865
3,16203221
3,16298257
3,16385530
3,16403796
3,16531112
3,16658673
3,16663759
3,16933412
3,17236022
3,17260134
3,17267498
3,17355343
3,17494516
3,17565296
3,17574322
3,17589505
3,17594400
3,17643327
3,17675126
3,17764168
3,17921471
3,17921659
3,17950100
3,17994186
3,18138234
3,18196527
3,18216721
3,18250471
3,18253066
3,18278692
3,18286797
3,18309677
3,18311031
3,18311641
3,18340632
3,18358297
3,18373700
3,18394309
3,18478727
3,18556374
3,18585296
3,18612398
3,18648954
3,18666977
3,18725147
3,18738979
3,18739183
3,18768595
3,18824654
3,18853361
3,18856450
3,18868300
3,18885343
3,18925134
3,18937148
3,18938188
3,18942661
3,18952356
3,19012719
3,19029617
3,19034584
3,19079550
3,19091240
3,19122486
3,19142501
3,19242187
3,19291054
3,19311418
3,19331037
3,19331782
3,19355102
3,19371727
3,19456186
3,19497030
3,19506373
3,19526002
3,19538379
3,19547540
3,19591111
3,19603498
3,19756475
3,19769343
3,19886945
3,19996279
3,20139611
3,20169265
3,20186631
3,20266902
3,20268837
3,20291724
3,20378881
3,20402886
3,20409113
3,20453004
3,20466846
3,20533611
3,20564738
3,20601039
3,20614274
3,20759080
3,20770104
3,20792660
3,20803423
3,20818242
3,20876849
3,20888460
3,20998199
3,21007196
3,21015723
3,21092076
3,21120778
3,21137459
3,21143893
3,21152558
3,21227516
3,21293141
3,21400018
3,21409298
3,21414793
3,21415811
3,21518538
3,21521808
3,21599374
3,21660079
3,21705152
3,21789375
3,21851867
3,21880148
3,21937827
3,21945838
3,21946687
3,21969812
3,21992805
3,22073843
3,22078985
3,22098834
3,22123316
3,22190144
3,22202023
3,22215927
3,22253070
3,22313072
3,22337551
3,22355169
3,22413923
3,22565725
3,22661446
3,22700094
3,22706531
3,22720112
3,22749379
3,22795796
3,22833370
3,22928167
3,23068364
3,23070544
3,23076067
3,23105281
3,23122993
3,23125173
3,23183827
3,23353972
3,23385247
3,23422610
3,23485156
3,23527910
3,23549031
3,23578618
3,23585322
3,23698385
3,23767745
3,23799058
3,23835305
3,23852421
3,23874377
3,23895049
3,23925032
3,23950347
3,23989953
3,24060859
3,24085106
3,24090381
3,24093975
3,24123386
3,24154771
3,24167453
3,24172609
3,24243898
3,24314103
3,24445088
3,24533471
3,24614279
3,24618435
3,24696497
3,24825890
3,25043499
3,25056870
3,25095678
3,25120634
3,25156992
3,25157287
3,25206098
3,25231891
3,25249873
3,25267595
3,25304700
3,25359081
3,25442283
3,25480341
3,25568534
3,25679467
3,25692288
3,25699910
3,25704521
3,25730751
3,25776882
3,25791581
3,25826616
3,25873451
3,25956769
3,26088270
3,26283614
3,26291038
3,26437813
3,26454596
3,26456713
3,26607764
3,26635580
3,26650452
3,26652224
3,26658133
3,26693759
3,26777451
3,26928253
3,26974030
3,27040399
3,27264266
3,27284205
3,27296699
3,27314993
3,27370078
3,27395493
3,27403545
3,27424826
3,27439124
3,27488629
3,27511770
3,27549384
3,27597259
3,27601082
3,27744920
3,27767451
3,27796772
3,27836522
3,27851344
3,27926840
3,28005528
3,28051599
3,28069151
3,28086298
3,28146946
3,28175557
3,28250251
3,28280728
3,28474193
3,28491871
3,28529319
3,28582472
3,28616093
3,28680643
3,28694495
3,28731697
3,28744317
3,28793260
3,28855479
3,28896304
3,28956488
3,28989927
3,29062212
3,29113171
3,29123448
3,29165953
3,29175639
3,29220768
3,29247484
3,29255049
3,29258564
3,29281140
3,29381328
3,29395497
3,29491994
3,29510592
3,29688824
3,29738006
3,29760299
3,29877892
3,29913143
3,29943300
3,29967751
3,30060073
3,30102255
3,30118629
3,30196870
3,30198177
3,30233787
3,30249159
3,30253799
3,30272193
3,30308990
3,30374138
3,30398988
3,30409524
3,30442448
3,30476902
3,30482702
3,30495532
3,30551458
3,30559099
3,30612958
3,30693034
3,30718450
3,30777609
3,30792569
3,30844390
3,30849445
3,30948930
3,31048779
3,31066083
3,31084813
3,31205683
3,31294046
3,31302726
3,31348270
3,31485278
3,31491081
3,31558044
3,31590418
3,31644789
3,31646932
3,31653868
3,31719826
3,31721636
3,31799874
3,31836075
3,31855942
3,31880459
3,31921149
3,31973554
3,31990691
3,32029037
3,32128629
3,32193861
3,32235390
3,32284452
3,32314002
3,32417096
3,32712186
3,32732779
3,32752377
3,32768480
3,32797411
3,32801307
3,32812859
3,32814074
3,32844589
3,32854573
3,32914247
3,32962581
3,32997374
3,33005111
3,33074867
3,33098633
3,33126056
3,33131947
3,33174101
3,33297091
3,33352801
3,33443348
3,33453021
3,33479775
3,33501646
3,33509321
3,33511379
3,33548048
3,33579724
3,33726682
3,33731916
3,33772467
3,33784622
3,33795816
3,33938111
3,33999875
3,34023465
3,34045208
3,34069238
3,34099765
3,34116610
3,34183994
3,34186108
3,34232397
3,34383008
3,34432664
3,34572339
3,34687042
3,34733547
3,34755010
3,34765487
3,34782248
3,34809315
3,35013246
3,35018894
3,35056279
3,35136468
3,35164953
3,35207783
3,35214603
3,35243063
3,35273489
3,35273838
3,35376533
3,35431700
3,35446160
3,35497173
3,35520267
3,35760854
3,35800516
3,35851649
3,35943283
3,36075654
3,36087739
3,36205521
3,36257945
3,36279725
3,36386546
3,36479892
3,36495977
3,36525379
3,36536849
3,36557621
3,36578626
3,36590567
3,36637487
3,36680410
3,36863056
3,36866528
3,36936083
3,36945002
3,36973091
3,37043198
3,37071328
3,37089933
3,37158149
3,37158272
3,37162079
3,37472676
3,37501155
3,37539718
3,37575481
3,37644980
3,37655190
3,37689386
3,37707548
3,37709609
3,37785060
3,37793247
3,37862199
3,37923909
3,37926991
3,37950691
3,37978023
3,37998447
3,38072890
3,38142530
3,38284112
3,38339611
3,38360289
3,38398290
3,38444999
3,38504884
3,38533121
3,38542574
3,38569117
3,38617372
3,38660707
3,38767995
3,38775677
3,38801585
3,38861219
3,38864581
3,39123702
3,39209188
3,39224023
3,39289937
3,39331779
3,39384194
3,39409892
3,39452803
3,39555034
3,39579437
3,39611551
3,39785557
3,39797803
3,39861263
3,39874854
3,39897065
3,39989645
3,39993081
3,40078611
3,40095720
3,40110775
3,40188686
3,40224815
3,40231632
3,40297822
3,40402283
3,40407520
3,40414730
3,40415836
3,40433250
3,40451025
3,40519383
3,40529364
3,40569633
3,40661892
3,40684549
3,40721620
3,40750070
3,40760437
3,40763343
3,40798724
3,40817746
3,40845383
3,40856982
3,40867644
3,40870167
3,40879699
3,40884621
3,40903528
3,40905369
3,40933181
3,40947953
3,40955496
3,40966300
3,41004527
3,41063809
3,41100483
3,41142003
3,41278580
3,41325305
3,41329389
3,41376193
3,41403214
3,41412673
3,41468942
3,41497034
3,41514618
3,41568097
3,41598564
3,41646869
3,41929254
3,41965326
3,41973768
3,41988920
3,42004543
3,42149929
3,42158770
3,42164883
3,42187292
3,42239927
3,42317571
3,42419635
3,42432739
3,42439147
3,42467554
3,42511313
3,42542855
3,42661899
3,42666379
3,42695159
3,42731441
3,42793199
3,42840875
3,42909529
3,43015702
3,43097660
3,43162537
3,43204688
3,43271930
3,43274368
3,43291581
3,43297113
3,43323116
3,43333392
3,43421341
3,43470184
3,43545236
3,43610698
3,43621517
3,43624106
3,43668063
3,43678025
3,43719155
3,43805542
3,43814534
3,43835284
3,43854080
3,43863454
3,43914119
3,43914901
3,43921985
3,43937851
3,43958588
3,43976165
3,44011725
3,44013937
3,44031407
3,44034973
3,44075452
3,44115727
3,44121407
3,44142085
3,44145246
3,44289791
3,44301440
3,44327169
3,44369307
3,44376750
3,44439861
3,44541504
3,44545783
3,44580667
3,44583998
3,44586124
3,44603438
3,44635611
3,44651159
3,44664837
3,44720242
3,44754445
3,44766719
3,44771309
3,44800362
3,44855717
3,44885748
3,45020943
3,45037408
3,45049490
3,45132136
3,45153961
3,45208672
3,45241762
3,45407742
3,45424144
3,45437088
3,45459936
3,45462839
3,45472076
3,45513491
3,45517349
3,45552497
3,45582776
3,45590045
3,45623931
3,45831606
3,45917560
3,46037449
3,46041763
3,46104365
3,46122599
3,46124864
3,46133896
3,46150308
3,46156493
3,46160179
3,46165296
3,46173433
3,46208864
3,46215942
3,46254744
3,46285849
3,46303925
3,46328810
3,46399134
3,46399521
3,46406058
3,46418172
3,46457552
3,46475635
3,46549500
3,46551059
3,46566123
3,46566682
3,46571080
3,46577282
3,46585952
3,46707224
3,46737757
3,46761872
3,46804651
3,46825568
3,46894560
3,46896511
3,46900143
3,46921518
3,46938939
3,47070204
3,47114136
3,47116655
3,47131154
3,47317158
3,47333856
3,47362519
3,47376729
3,47439231
3,47491278
3,47531173
3,47604699
3,47610448
3,47678561
3,47811604
3,47817256
3,47835134
3,47890637
3,47899210
3,47905446
3,48620724
3,48740724
3,49363683
3,49773035
3,49775121
3,49796252
3,49797706
3,49895890
3,49909506
3,49953837
3,49956322
3,50142788
3,50164779
3,50167981
3,50193220
3,50199855
3,50204539
3,50205922
3,50352866
3,50420335
3,50429295
3,50429553
3,50580798
3,50613967
3,50660369
3,50669809
3,50755637
3,50825755
3,50836471
3,50848044
3,50862741
3,50893487
3,50915881
3,50948767
3,50964076
3,51000986
3,51040941
3,51110706
3,51171144
3,51174233
3,51193098
3,51296830
3,51297182
3,51386441
3,51471189
3,51477893
3,51483774
3,51487720
3,51500845
3,51529496
3,51554208
3,51640765
3,51676061
3,51714178
3,51762185
3,51796331
3,51854196
3,51869077
3,51912504
3,51952616
3,52073492
3,52125849
3,52167252
3,52187692
3,52264309
3,52270331
3,52278873
3,52283441
3,52345236
3,52372417
3,53071651
3,53228910
3,53685314
3,53770363
3,55072302
3,55404252
3,55699427
3,55715339
3,55755636
3,55775918
3,55805298
3,55866867
3,55903080
3,56278743
3,56335521
3,56390401
3,56503140
3,56509562
3,56731273
3,56764992
3,58374125
4,4579843
4,4595212
4,4597311
4,4597851
4,4603880
4,4604458
4,4606365
4,4621140
4,4622475
4,4622484
4,4631780
4,4638387
4,4651751
4,4694618
4,4699139
4,4717992
4,4719233
4,4725123
4,4735110
4,4738500
4,4741079
4,4756580
4,4799227
4,4807320
4,4831425
4,4831686
4,4833329
4,4873988
4,4902504
4,4904015
4,4904298
4,4914926
4,4922340
4,4940897
4,4945245
4,4949068
4,4953655
4,4960997
4,4961625
4,4963815
4,4967183
4,4970425
4,4984207
4,4985712
4,4987330
4,4988181
4,5006996
4,5009641
4,5012302
4,5013795
4,5019113
4,5023232
4,5044353
4,5044362
4,5047268
4,5050284
4,5058986
4,5064644
4,5066316
4,5067714
4,5071547
4,5076020
4,5109839
4,5112161
4,5122349
4,5133251
4,5140740
4,5146863
4,5153941
4,5167937
4,5170010
4,5170114
4,5170925
4,5173202
4,5178609
4,5183447
4,5194348
4,5198957
4,5200248
4,5204546
4,5225485
4,5246737
4,5247909
4,5264183
4,5267393
4,5274698
4,5277318
4,5292237
4,5292523
4,5297066
4,5306399
4,5307018
4,5311715
4,5329273
4,5333226
4,5347422
4,5360900
4,5382684
4,5390217
4,5407590
4,5419905
4,5430574
4,5445431
4,5447071
4,5448855
4,5458145
4,5468917
4,5469486
4,5475992
4,5494832
4,5499856
4,5501800
4,5504471
4,5506268
4,5506334
4,5527345
4,5542474
4,5546848
4,5552455
4,5559392
4,5562370
4,5562402
4,5570997
4,5576397
4,5589137
4,5597562
4,5605482
4,5610147
4,5610490
4,5614448
4,5623512
4,5636009
4,5661811
4,5666483
4,5686014
4,5686881
4,5702639
4,5721030
4,5725623
4,5751478
4,5762797
4,5766269
4,5767042
4,5778135
4,5792504
4,5793896
4,5793940
4,5795288
4,5805900
4,5816748
4,5818818
4,5822120
4,5839722
4,5843807
4,5844897
4,5863495
4,5869442
4,5877265
4,5909513
4,5929409
4,5933106
4,5938438
4,5955358
4,6006626
4,6018495
4,6020286
4,6021903
4,6023606
4,6024200
4,6027681
4,6032123
4,6035271
4,6035327
4,6036923
4,6038579
4,6040159
4,6054419
4,6070020
4,6073730
4,6084151
4,6085009
4,6085285
4,6089225
4,6089498
4,6096435
4,6099793
4,6116371
4,6121011
4,6123562
4,6127119
4,6134209
4,6137970
4,6143065
4,6144378
4,6154482
4,6158157
4,6158977
4,6184497
4,6186715
4,6200139
4,6202215
4,6206133
4,6211395
4,6217804
4,6222004
4,6222284
4,6227964
4,6230807
4,6241268
4,6244159
4,6244799
4,6244982
4,6264199
4,6268449
4,6278851
4,6279489
4,6281914
4,6292316
4,6294924
4,6310921
4,6314317
4,6314964
4,6318806
4,6336562
4,6342283
4,6347837
4,6372700
4,6376121
4,6385926
4,6391713
4,6394239
4,6399347
4,6402668
4,6405932
4,6422758
4,6426182
4,6426566
4,6429736
4,6439770
4,6488395
4,6490610
4,6495920
4,6510032
4,6510217
4,6510613
4,6513575
4,6514059
4,6530710
4,6531404
4,6562063
4,6566731
4,6569756
4,6569781
4,6576649
4,6577240
4,6589077
4,6591678
4,6603268
4,6608464
4,6625875
4,6652233
4,6654212
4,6654435
4,6656386
4,6659285
4,6673938
4,6674638
4,6701348
4,6708759
4,6715580
4,6745748
4,6752358
4,6757994
4,6778028
4,6783777
4,6796535
4,6797167
4,6824835
4,6827402
4,6850059
4,6870821
4,6885131
4,6885144
4,6889055
4,6903799
4,6917166
4,6929082
4,6942277
4,6980435
4,7015432
4,7024738
4,7024860
4,7026029
4,7035617
4,7036456
4,7041196
4,7048585
4,7067674
4,7072842
4,7083375
4,7084739
4,7091971
4,7096535
4,7097321
4,7118734
4,7124464
4,7138328
4,7140053
4,7156084
4,7160847
4,7170297
4,7170715
4,7177032
4,7184173
4,7199800
4,7206626
4,7229893
4,7242456
4,7256776
4,7264771
4,7267115
4,7279474
4,7288550
4,7303328
4,7310654
4,7335746
4,7345152
4,7367909
4,7385782
4,7389621
4,7392282
4,7411631
4,7413569
4,7414908
4,7426117
4,7433826
4,7449531
4,7451642
4,7472223
4,7480934
4,7490199
4,7503117
4,7511053
4,7527791
4,7536883
4,7547128
4,7551093
4,7565754
4,7594057
4,7600280
4,7611518
4,7626076
4,7642862
4,7646342
4,7653339
4,7655817
4,7665346
4,7675616
4,7701569
4,7707808
4,7708160
4,7736151
4,7739214
4,7745196
4,7758073
4,7759471
4,7768733
4,7768799
4,7774739
4,7783046
4,7783486
4,7805071
4,7822441
4,7829692
4,7833933
4,7835966
4,7849930
4,7866687
4,7870809
4,7886090
4,7894101
4,7896407
4,7911911
4,7926192
4,7940911
4,7946220
4,7964966
4,7967152
4,7976964
4,7978236
4,7985603
4,7995047
4,8003422
4,8006020
4,8018046
4,8019246
4,8020409
4,8036846
4,8051969
4,8070439
4,8071749
4,8075921
4,8111160
4,8133874
4,8144879
4,8149022
4,8154074
4,8172902
4,8178308
4,8179578
4,8186992
4,8190561
4,8199671
4,8205951
4,8230845
4,8233311
4,8242193
4,8243606
4,8243939
4,8247103
4,8255306
4,8256556
4,8268802
4,8285594
4,8305427
4,8309938
4,8321719
4,8324779
4,8340424
4,8341514
4,8344357
4,8355648
4,8363907
4,8373587
4,8375767
4,8396159
4,8396910
4,8404110
4,8408119
4,8409583
4,8414638
4,8420359
4,8437452
4,8438489
4,8458469
4,8461737
4,8464708
4,8468123
4,8468362
4,8496467
4,8499370
4,8510271
4,8524779
4,8540097
4,8565287
4,8565312
4,8566725
4,8578896
4,8595173
4,8614459
4,8635690
4,8651844
4,8652108
4,8659704
4,8666301
4,8666659
4,8682481
4,8703297
4,8707010
4,8711317
4,8723783
4,8726504
4,8727534
4,8727921
4,8735316
4,8742834
4,8747229
4,8756302
4,8767329
4,8774089
4,8779763
4,8785732
4,8786263
4,8786819
4,8792311
4,8796753
4,8820632
4,8830739
4,8838413
4,8874061
4,8878133
4,8879260
4,8894139
4,8898072
4,8900356
4,8906240
4,8907623
4,8910937
4,8916165
4,8931408
4,8941445
4,8946594
4,8958573
4,8963320
4,8963719
4,8976612
4,8985867
4,8988827
4,8995141
4,8998804
4,9005235
4,9006300
4,9033824
4,9034524
4,9063716
4,9080181
4,9089411
4,9092172
4,9093608
4,9112800
4,9114544
4,9125285
4,9125665
4,9150716
4,9156506
4,9173951
4,9187542
4,9195349
4,9195971
4,9201566
4,9202446
4,9209979
4,9334845
4,9730667
4,9748712
4,10806599
4,11351175
4,11892880
4,12179802
4,12410345
4,12411689
4,12418060
4,12428811
4,12434726
4,12453221
4,12458581
4,12465932
4,12468973
4,12469322
4,12471580
4,12485664
4,12487631
4,12495300
4,12505236
4,12515578
4,12537061
4,12542185
4,12545980
4,12550576
4,12558172
4,12562677
4,12563987
4,12572897
4,12579692
4,12587556
4,12587775
4,12590493
4,12591982
4,12601360
4,12618183
4,12621648
4,12630250
4,12638437
4,12696079
4,12697024
4,12701237
4,12702572
4,12707313
4,12734965
4,12833404
4,12838192
4,12838669
4,12853658
4,12856913
4,12995381
4,13026904
4,13040997
4,13042474
4,13045948
4,13050761
4,13060422
4,13066454
4,13083883
4,13108963
4,13109481
4,13109625
4,13112902
4,13114643
4,13130011
4,13150975
4,13175743
4,13187081
4,13215230
4,13217790
4,13234526
4,13237648
4,13247422
4,13258433
4,13282551
4,13285372
4,13290135
4,13300556
4,13301922
4,13303185
4,13312575
4,13332477
4,13337133
4,13340730
4,13342842
4,13358443
4,13364977
4,13428711
4,13454974
4,13465439
4,13467060
4,13469639
4,13488294
4,13497565
4,13501511
4,13502362
4,13516810
4,13520543
4,13522204
4,13523040
4,13523800
4,13542411
4,13549904
4,13550413
4,13559888
4,13572539
4,13588269
4,13595558
4,13604345
4,13615321
4,13619892
4,13643778
4,13655194
4,13659159
4,13676950
4,13685099
4,13692611
4,13716930
4,13728792
4,13738538
4,13752006
4,13754466
4,13768556
4,13768989
4,13770566
4,13789365
4,13797333
4,13809202
4,13810364
4,13812475
4,13816990
4,13825437
4,13827759
4,13828516
4,13832763
4,13837096
4,13857761
4,13869570
4,13883934
4,13885322
4,13887936
4,13907285
4,13923150
4,13928890
4,13932151
4,13934821
4,13935073
4,13937941
4,13939744
4,13947105
4,13954180
4,14002651
4,14004894
4,14005407
4,14007125
4,14007653
4,14014310
4,14019839
4,14022541
4,14035227
4,14041503
4,14043473
4,14070909
4,14075627
4,14092784
4,14095768
4,14121573
4,14129025
4,14147133
