,numero_de_cliente,foto_mes,active_quarter,cliente_vip,internet,cliente_edad,cliente_antiguedad,mrentabilidad,mrentabilidad_annual,mcomisiones,mactivos_margen,mpasivos_margen,cproductos,tpaquete1,tpaquete2,tpaquete3,tpaquete4,tcuentas,ccuenta_corriente,mcuenta_corriente_adicional,mcuenta_corriente,ccaja_ahorro,mcaja_ahorro,mcaja_ahorro_adicional,mcaja_ahorro_dolares,mdescubierto_preacordado,mcuentas_saldo,ctarjeta_debito,ctarjeta_debito_transacciones,mautoservicio,ctarjeta_visa,ctarjeta_visa_transacciones,mtarjeta_visa_consumo,ctarjeta_master,ctarjeta_master_transacciones,mtarjeta_master_consumo,cprestamos_personales,mprestamos_personales,cprestamos_prendarios,mprestamos_prendarios,cprestamos_hipotecarios,mprestamos_hipotecarios,cplazo_fijo,mplazo_fijo_dolares,mplazo_fijo_pesos,cinversion1,minversion1_pesos,minversion1_dolares,cinversion2,minversion2,cseguro_vida,cseguro_auto,cseguro_vivienda,cseguro_accidentes_personales,ccaja_seguridad,cpayroll_trx,mpayroll,mpayroll2,cpayroll2_trx,ccuenta_debitos_automaticos,mcuenta_debitos_automaticos,ctarjeta_visa_debitos_automaticos,mttarjeta_visa_debitos_automaticos,ctarjeta_master_debitos_automaticos,mttarjeta_master_debitos_automaticos,cpagodeservicios,mpagodeservicios,cpagomiscuentas,mpagomiscuentas,ccajeros_propios_descuentos,mcajeros_propios_descuentos,ctarjeta_visa_descuentos,mtarjeta_visa_descuentos,ctarjeta_master_descuentos,mtarjeta_master_descuentos,ccomisiones_mantenimiento,mcomisiones_mantenimiento,ccomisiones_otras,mcomisiones_otras,cforex,cforex_buy,mforex_buy,cforex_sell,mforex_sell,ctransferencias_recibidas,mtransferencias_recibidas,ctransferencias_emitidas,mtransferencias_emitidas,cextraccion_autoservicio,mextraccion_autoservicio,ccheques_depositados,mcheques_depositados,ccheques_emitidos,mcheques_emitidos,ccheques_depositados_rechazados,mcheques_depositados_rechazados,ccheques_emitidos_rechazados,mcheques_emitidos_rechazados,tcallcenter,ccallcenter_transacciones,thomebanking,chomebanking_transacciones,ccajas_transacciones,ccajas_consultas,ccajas_depositos,ccajas_extracciones,ccajas_otras,catm_trx,matm,catm_trx_other,matm_other,ctrx_quarter,tmobile_app,cmobile_app_trx,Master_delinquency,Master_status,Master_mfinanciacion_limite,Master_Fvencimiento,Master_Finiciomora,Master_msaldototal,Master_msaldopesos,Master_msaldodolares,Master_mconsumospesos,Master_mconsumosdolares,Master_mlimitecompra,Master_madelantopesos,Master_madelantodolares,Master_fultimo_cierre,Master_mpagado,Master_mpagospesos,Master_mpagosdolares,Master_fechaalta,Master_mconsumototal,Master_cconsumos,Master_cadelantosefectivo,Master_mpagominimo,Visa_delinquency,Visa_status,Visa_mfinanciacion_limite,Visa_Fvencimiento,Visa_Finiciomora,Visa_msaldototal,Visa_msaldopesos,Visa_msaldodolares,Visa_mconsumospesos,Visa_mconsumosdolares,Visa_mlimitecompra,Visa_madelantopesos,Visa_madelantodolares,Visa_fultimo_cierre,Visa_mpagado,Visa_mpagospesos,Visa_mpagosdolares,Visa_fechaalta,Visa_mconsumototal,Visa_cconsumos,Visa_cadelantosefectivo,Visa_mpagominimo,clase_ternaria
1251,4576765,201908,1,0,1,62,139,5229.8,70112.69,1482.09,-2260.44,5463.61,8,1,0,0,0,1,1,0,0,2,14884.64,0,24302.49,1.17,31958.08,1,0,0,1,30,57113.58,1,0,0,0,0,0,0,0,0,3,601614,152298.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2997.91,6,27901.92,0,0,0,0,0,0,0,0,0,0,0,0,1,1089.25,6,1482.09,1,0,0,1,117,0,0,0,0,1,5031,2,5066.1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,5031,0,0,137,0,0,0,0,252720,-911,NA,-6.08,-6.08,0,NA,NA,280800,NA,NA,3,0,NA,NA,4209,NA,NA,NA,0,0,0,505440,-1276,NA,48993.41,57322.28,0,49064.39,0,561600,0,0,3,0,-48438,0,4209,49064.39,23,0,2515.5,CONTINUA
1252,4576765,201909,1,0,1,62,140,6238.31,72542.51,1794.55,-2521.76,6319.84,8,1,0,0,0,1,1,0,0,2,4237.78,0,11448.34,1.17,1309.38,1,0,0,1,35,59956.47,1,0,0,0,0,0,0,0,0,2,599040,168599.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,29766.55,0,0,0,0,0,0,0,0,0,0,0,0,1,1089.25,4,1794.55,0,0,0,0,0,0,0,0,0,2,8775,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,8775,0,0,125,0,0,0,0,252720,-881,NA,-6.08,-6.08,0,NA,NA,280800,NA,NA,5,0,NA,NA,4239,NA,NA,NA,0,0,0,505440,-1246,NA,51853.2,60668.24,0,56998.32,0,561600,0,0,5,0,-57330,0,4239,56998.32,29,0,3123.9,CONTINUA
1253,4576765,201910,1,0,1,62,141,0,0,0,0,0,8,1,0,0,0,1,1,0,0,2,28224.86,0,13758.72,1.17,50902.24,2,0,0,1,25,57063.06,1,0,0,0,0,0,0,0,0,2,630630,188934.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,33446.18,0,0,0,0,0,0,0,0,0,0,0,0,1,1089.25,0,0,1,0,0,1,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,113,0,0,0,0,252720,-850,NA,-6.08,-6.08,0,NA,NA,280800,NA,NA,1,0,NA,NA,4270,NA,NA,NA,0,0,0,505440,-1215,NA,48439.7,56674.44,0,53046.88,0,561600,0,0,1,0,-60723,0,4270,53046.88,21,0,3276,CONTINUA
1254,4576765,201911,1,0,1,62,142,6443.04,79770.26,2531.88,-3403.9,6746.78,8,1,0,0,0,1,1,0,0,2,22609.33,0,22412.82,1.17,20578.14,2,0,0,1,37,65963.54,1,0,0,0,0,0,0,0,0,2,663390,217391.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,34035.08,0,0,0,0,0,0,0,0,0,0,0,0,1,1089.25,4,2531.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,0,0,0,0,0,0,0,0,0,109,0,0,0,0,252720,-820,NA,-6.08,-6.08,0,NA,NA,280800,NA,NA,3,0,NA,NA,4300,NA,NA,NA,0,0,0,505440,-1185,NA,56995.35,66684.55,0,61733.09,0,561600,0,0,3,0,-56745,0,4300,61733.09,32,0,4738.5,CONTINUA
1255,4576765,201912,1,0,1,62,143,5247.4,77357.67,762.04,-3276.65,7110.29,8,1,0,0,0,1,1,0,0,2,6642.44,0,0,1.17,1131.9,2,0,0,1,30,58754.63,1,0,0,0,0,0,0,0,0,2,697320,217517.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,36595.29,0,0,0,0,0,0,0,0,0,0,0,0,1,1089.25,2,762.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,48,1,0,0,1,0,0,0,0,0,102,0,0,0,0,252720,-789,NA,-6.08,-6.08,0,NA,NA,280800,NA,NA,6,0,NA,NA,4331,NA,NA,NA,0,0,0,505440,-1154,NA,50522.6,59111.44,0,52826.65,0,561600,0,0,6,0,-66690,0,4331,52826.65,21,0,4095,CONTINUA
1256,4576765,202001,1,0,1,62,144,6625.24,78017.27,881.37,-3007.73,7917.02,8,1,0,0,0,1,1,0,0,2,1149.72,0,19126.38,1.17,1407.27,2,0,0,1,33,62888.59,1,0,0,0,0,0,0,0,0,2,731250,261463.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,38722.16,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,2,881.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,0,0,0,0,0,0,0,0,0,101,0,0,0,0,252720,-758,NA,-6.08,-6.08,0,NA,NA,280800,NA,NA,2,0,NA,NA,4362,NA,NA,NA,0,0,0,505440,-1123,NA,54318.55,63552.7,0,50633.08,0,561600,0,0,2,0,-59202,0,4362,50633.08,21,0,4703.4,CONTINUA
1257,4576765,202002,1,0,1,62,145,4529.51,75844.39,768.56,-2850.39,6064.88,8,1,0,0,0,1,1,0,0,2,1407.27,0,0,1.17,1407.28,2,0,0,1,34,72943.56,1,0,0,0,0,0,0,0,0,2,731250,269596.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,37188.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,768.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,21,0,0,0,0,0,0,0,0,0,85,0,0,0,0,252720,-729,NA,-6.08,-6.08,0,NA,NA,280800,NA,NA,3,0,NA,NA,4391,NA,NA,NA,0,0,0,505440,-1094,NA,61278.44,71695.77,0,55261.19,0,561600,0,0,3,0,-63648,0,4391,55261.19,20,0,3779.1,CONTINUA
1258,4576765,202003,1,0,1,62,146,6838.7,78830.62,1266.64,-3415.54,8177.99,8,1,0,0,0,1,1,0,0,2,15188.99,0,0,1.17,1742.22,1,1,1617.61,1,27,71724.29,1,0,0,0,0,0,0,0,0,2,764010,279417.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,36996.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1266.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58,0,0,0,0,0,0,0,0,0,80,0,0,0,0,252720,-698,NA,-6.08,-6.08,0,NA,NA,280800,NA,NA,6,0,NA,NA,4422,NA,NA,NA,0,0,0,505440,-1063,NA,61733.33,72227.99,0,47335.42,0,561600,0,0,6,0,-71721,0,4422,47335.42,18,0,5885.1,CONTINUA
1259,4576765,202004,1,0,1,62,147,6577.76,78169.77,694.06,-1347.82,6376.62,8,1,0,0,0,1,1,0,0,2,30228.77,0,0,1.17,73735.82,1,1,1833.6,1,32,85410.59,1,0,0,0,0,0,0,0,0,2,764010,289668.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,37691.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,694.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,0,0,0,0,0,0,0,0,0,85,0,0,0,0,252720,-668,NA,-6.08,-6.08,0,NA,NA,280800,NA,NA,1,0,NA,NA,4452,NA,NA,NA,0,0,0,505440,-1033,NA,74791.66,85019.58,2486.65,65190.09,36.76,561600,0,0,1,0,-72306,0,4452,65190.09,26,0,7324.2,CONTINUA
1260,4576765,202005,1,0,1,62,148,6447.32,76972.86,596.03,-1110.98,6112.08,8,1,0,0,0,1,1,0,0,2,26419.05,0,0,1.17,3477.69,1,0,0,1,24,77163.1,1,0,0,0,0,0,0,0,0,2,764010,297036.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,37690.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,596.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,61,0,0,0,0,0,0,0,0,0,86,0,0,0,0,252720,-637,NA,-6.08,-6.08,0,NA,NA,280800,NA,NA,4,0,NA,NA,4483,NA,NA,NA,0,0,0,505440,-1002,NA,67155.67,78572.13,0,56942.6,0,561600,0,0,4,0,-84298.5,0,4483,56942.6,18,0,6306.3,CONTINUA
1261,4576765,202006,0,0,0,62,149,0,0,0,0,0,8,1,0,0,0,1,1,0,0,2,22796.5,0,0,1.17,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,872820,305399.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,37636.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,252720,-607,NA,-6.08,-6.08,0,NA,NA,280800,NA,NA,-1,0,NA,NA,4513,NA,NA,NA,0,0,0,505440,-972,NA,47857.38,55993.13,0,44787.16,0,561600,0,0,-1,0,-78624,0,4513,44787.16,14,0,4843.8,CONTINUA
1262,4576765,202007,1,0,1,63,150,884.44,68677.45,596.58,-1260.73,1506.77,8,1,0,0,0,1,1,0,0,2,7287.54,0,0,1.17,40206.12,1,0,0,1,13,48076.13,1,0,0,0,0,0,0,0,0,2,872820,313461.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,38084.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,596.58,0,0,0,0,0,0,0,1,2106,0,0,0,0,0,0,0,0,0,0,0,0,1,54,0,0,0,0,0,0,0,0,0,60,1,7,0,0,252720,-576,NA,-6.08,-6.08,0,NA,NA,280800,NA,NA,2,0,NA,NA,4544,NA,NA,NA,0,0,0,505440,-941,NA,41541.18,48603.18,0,40262.56,0,561600,0,0,2,0,-56043,0,4544,40262.56,10,0,4095,CONTINUA
1263,4576765,202008,1,0,1,63,151,598.54,64046.19,422.61,-1214.92,1365.29,7,1,0,0,0,1,1,0,0,2,43708.26,0,10372.51,1.17,223.96,1,0,0,1,15,45080.67,1,0,0,0,0,0,0,0,0,1,918450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,38114.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,422.61,0,0,0,0,0,0,0,1,4335.03,0,0,0,0,0,0,0,0,0,0,0,0,1,38,0,0,0,0,0,0,0,0,0,56,1,10,0,0,252720,-545,NA,-6.08,-6.08,0,NA,NA,280800,NA,NA,5,0,NA,NA,4575,NA,NA,NA,0,0,0,505440,-910,NA,38934.04,45552.82,0,42121.62,0,561600,0,0,5,0,-48672,0,4575,42121.62,13,0,3627,CONTINUA
1264,4576765,202009,1,0,1,63,152,-3238.19,54569.68,987.78,-1587.06,-2024.89,7,1,0,0,0,1,1,0,0,2,41717.48,0,0,1.17,65680.85,1,0,0,1,12,45516.79,1,0,0,0,0,0,0,0,0,1,953550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,38989.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,987.78,0,0,0,0,0,0,0,1,2106,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0,0,0,0,0,0,0,0,0,51,1,5,0,0,252720,-515,NA,-6.08,-6.08,0,NA,NA,280800,NA,NA,0,0,NA,NA,4605,NA,NA,NA,0,0,0,505440,-880,NA,39212.32,45878.41,0,39457.24,0,561600,0,0,0,0,-45559.8,0,4605,39457.24,10,0,3884.4,CONTINUA
1265,4576765,202010,1,0,0,63,153,-4001.21,42824.87,399.89,-1715.94,-2045.69,7,1,0,0,0,1,1,0,0,2,35263.9,0,0,1.17,17161.46,1,0,0,1,11,45052.13,1,0,0,0,0,0,0,0,0,1,953550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,38793.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,399.89,0,0,0,0,0,0,0,1,2632.5,0,0,0,0,0,0,0,0,0,0,0,0,1,43,0,0,0,0,0,0,0,0,0,46,0,1,0,0,252720,-484,NA,-6.08,-6.08,0,NA,NA,280800,NA,NA,3,0,NA,NA,4636,NA,NA,NA,0,0,0,505440,-849,NA,38960.49,45583.77,0,39168.09,0,561600,0,0,3,0,-45887.4,0,4636,39168.09,8,0,3861,CONTINUA
1266,4576765,202011,1,0,0,63,154,-1640.92,34740.9,505.13,-1689.71,-144.53,7,1,0,0,0,1,1,0,0,2,6860.56,0,0,1.17,58764.25,1,0,0,1,18,53011.97,1,0,0,0,0,0,0,0,0,1,959400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,41546.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,505.13,0,0,0,0,0,0,0,1,2106,0,0,0,0,0,0,0,0,0,0,0,0,1,48,0,0,0,0,0,0,0,0,0,49,0,1,0,0,252720,-454,NA,-6.08,-6.08,0,NA,NA,280800,NA,NA,5,0,NA,NA,4666,NA,NA,NA,0,0,0,505440,-819,NA,45843.58,53636.98,0,47127.92,0,561600,0,0,5,0,-45594.9,0,4666,47127.92,15,0,4270.5,CONTINUA
1267,4576928,201807,1,0,1,59,290,788.4,4746.11,62.18,-60,680.7,6,1,0,0,0,1,1,0,0,2,33018.48,0,0,1.17,43733.67,1,1,291.68,1,4,3705.83,1,1,604.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42372.05,0,0,3,2680.27,3,3437.9,0,0,1,522.54,4,1990.28,0,0,0,0,0,0,1,11.7,8,62.18,0,0,0,0,0,0,0,2,7020,11,36270,0,0,0,0,0,0,0,0,0,0,1,77,0,0,0,0,0,9,29250,2,7020,88,NA,NA,0,0,31590,-1095,NA,611.65,611.65,0,0,0,35100,0,0,6,0,-1114.43,0,4401,0,0,0,58.5,0,0,31590,-1095,NA,3253.76,3806.89,0,3439.33,9.72,35100,0,0,6,0,-3024.37,0,4401,3439.33,5,0,245.7,CONTINUA
1268,4576928,201808,1,0,1,59,291,532.37,4927.26,70.74,-69.38,463.93,6,1,0,0,0,1,1,0,0,2,24102.01,0,0,1.17,34612.34,1,5,4577.26,1,6,5258.63,1,3,2277.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47231.12,0,0,3,2487.81,5,4990.7,0,0,0,0,9,7429.24,0,0,0,0,0,0,0,0,10,70.74,0,0,0,0,0,0,0,0,0,12,37440,0,0,0,0,0,0,0,0,1,2,1,70,0,0,0,0,0,7,22230,5,15210,104,NA,NA,0,0,31590,-1064,NA,2304.82,2304.82,0,1673.1,0,35100,0,0,2,0,-611.65,0,4432,1673.1,2,0,152.1,0,0,31590,-1064,NA,4609.7,5393.34,0,4886.02,9.9,35100,0,0,2,0,-3806.89,0,4432,4886.02,7,0,339.3,CONTINUA
1269,4576928,201809,1,0,1,59,292,394.88,4896.14,4.78,-79.15,412.57,6,1,0,0,0,1,1,0,0,2,20445.51,0,0,1.17,46148.31,1,2,4197.39,1,2,1970.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60668.78,0,0,3,2904.06,1,1702.36,0,0,1,643.24,2,930.23,0,0,0,0,0,0,0,0,8,4.78,0,0,0,0,0,0,0,0,0,11,32760,0,0,0,0,0,0,0,0,0,0,1,47,0,0,0,0,0,4,11700,7,21060,92,NA,NA,0,0,31590,-1034,NA,0,0,0,0,0,35100,0,0,4,0,-2304.82,0,4462,0,0,0,0,0,0,31590,-1034,NA,1753.98,2052.15,0,1687.87,7.11,35100,0,0,4,0,-5393.34,0,4462,1687.87,3,0,152.1,CONTINUA
1270,4576928,201810,1,0,1,59,293,322.63,4799.37,-107.62,-273.94,641.69,6,1,0,0,0,1,1,0,0,2,21564.3,0,0,1.17,36565.43,1,3,2979.45,1,5,4175.76,1,1,1267.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45183.78,0,0,3,2987.46,4,3907.83,0,0,2,1566.38,4,3061.45,0,0,0,0,0,0,0,0,8,-107.62,0,0,0,0,0,0,0,0,0,12,36270,0,0,0,0,0,0,0,0,0,0,1,34,0,0,0,0,0,0,0,12,36270,97,NA,NA,0,0,31590,-1003,NA,1282.62,1282.62,0,0,0,35100,0,0,0,0,0,0,4493,0,0,0,140.4,0,0,31590,-1003,NA,3660.53,4282.82,0,3919.93,7.17,35100,0,0,0,0,-2052.15,0,4493,3919.93,6,0,269.1,CONTINUA
1271,4576928,201811,1,0,1,59,294,211.09,4797.16,140.65,-614.19,674.39,6,1,0,0,0,1,1,0,0,2,23728.16,0,0,1.17,47284.25,1,1,2552.4,1,3,3324.97,1,1,1267.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48293.8,0,0,3,2942.02,2,3057.04,0,0,0,0,7,4402.39,0,0,0,0,0,0,0,0,10,140.65,0,0,0,0,0,0,0,0,0,7,22230,0,0,0,0,0,0,0,0,0,0,1,51,0,0,0,0,0,3,10530,4,11700,81,NA,NA,0,0,31590,-973,NA,1282.61,1282.61,0,0,0,35100,0,0,2,0,-1282.62,0,4523,0,0,0,140.4,0,0,31590,-973,NA,2924.63,3421.81,0,3035.37,7.61,35100,0,0,2,0,-4282.82,0,4523,3035.37,4,0,222.3,CONTINUA
1272,4576928,201812,1,0,1,59,295,203.83,4457.94,-71.11,-445.1,680.1,6,1,0,0,0,1,1,0,0,2,31145.78,0,0,1.17,23724.68,1,3,3730.47,1,5,4168.75,1,2,3010.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68259.37,0,0,3,3048.96,3,3779.73,0,0,2,1377.63,8,4954.73,0,0,0,0,0,0,0,0,8,-71.11,0,0,0,0,0,0,0,0,0,24,77220,0,0,0,0,0,0,0,0,1,6,1,49,0,0,0,0,0,14,49140,10,28080,102,NA,NA,0,0,31590,-942,NA,3046.83,3046.83,0,1743.3,0,35100,0,0,5,0,-1282.61,0,4554,1743.3,1,0,222.3,0,0,31590,-942,NA,3676.46,4301.45,0,3759.64,10.68,35100,0,0,5,0,-3421.81,0,4554,3759.64,7,0,292.5,CONTINUA
1273,4576928,201901,1,0,1,59,296,389.1,4467.14,61.2,-374.82,655.08,6,1,0,0,0,1,1,0,0,2,19044.4,0,0,1.17,57129.57,1,1,3312.84,1,6,5017.68,1,1,1267.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,99316.23,0,0,2,2081.95,4,4546.76,0,0,0,0,5,4204.64,0,0,0,0,0,0,0,0,10,61.2,0,0,0,0,0,0,0,2,2340,13,40950,0,0,0,0,0,0,0,0,0,0,1,72,0,0,0,0,0,7,23400,6,17550,105,NA,NA,0,0,31590,-911,NA,1282.61,1282.61,0,0,0,35100,0,0,1,0,-3046.83,0,4585,0,0,0,140.4,0,0,31590,-911,NA,4425.63,5177.98,0,4545.37,12.75,35100,0,0,1,0,-4301.45,0,4585,4545.37,8,0,351,CONTINUA
1274,4576928,201902,1,0,1,59,297,744.62,4982.76,113.45,-256.1,795.56,6,1,0,0,0,1,1,0,0,2,30919.46,0,1466.48,1.17,58746.14,1,3,5778.1,1,5,4966.18,1,1,1267.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67143.9,0,0,3,2446.24,3,4041.89,0,0,1,1460.3,9,8107.07,0,0,0,0,0,0,0,0,8,113.45,1,0,0,1,351,0,0,1,2340,11,35100,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,5,17550,6,17550,122,NA,NA,0,0,31590,-883,NA,1282.61,1282.61,0,0,0,35100,0,0,1,0,-1282.61,0,4613,0,0,0,140.4,0,0,31590,-883,NA,4359.03,4518.77,581.29,4595.22,5.21,35100,0,0,1,0,-5177.98,0,4613,4595.22,6,0,327.6,CONTINUA
1275,4576928,201903,1,0,1,59,298,579.77,5131.22,-146.49,-307.02,927.76,6,1,0,0,0,1,1,0,0,2,28876.62,0,0,1.17,60668.38,1,1,3280.44,1,6,12140.21,1,1,1267.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73684.17,0,0,2,2056.62,2,3482.43,0,0,1,503.97,3,1894.59,0,0,0,0,0,0,0,0,6,-146.49,0,0,0,0,0,0,0,2,0,13,43290,0,0,0,0,0,0,0,0,0,0,1,50,1,0,0,1,0,9,31590,4,11700,108,NA,NA,0,0,88452,-852,NA,1282.61,1282.61,0,0,0,98280,0,0,4,0,-1282.61,0,4644,0,0,0,140.4,0,0,88452,-852,NA,10564.31,12360.24,0,11745.61,9.04,98280,0,0,4,0,-5169.11,14.9,4644,11745.61,7,0,702,CONTINUA
1276,4576928,201904,1,0,1,59,299,1072.71,5764.99,62.12,-315.43,1179.18,6,1,0,0,0,1,1,0,0,2,29261.91,0,0,1.17,54539.81,1,7,9536.96,1,9,5698.56,1,1,1267.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68959.34,0,0,3,2354.74,0,0,0,0,1,381.32,7,4015.76,0,0,0,0,0,0,0,0,8,62.12,0,0,0,0,0,0,0,0,0,16,46800,0,0,0,0,0,0,0,0,1,8,1,8,0,0,0,0,0,2,7020,14,39780,122,NA,NA,0,0,88452,-822,NA,1282.61,1282.61,0,0,0,98280,0,0,-1,0,-1282.61,0,4674,0,0,0,140.4,0,0,88452,-822,NA,4712.56,5513.69,0,5007.43,8.26,98280,0,0,-1,0,-12360.24,0,4674,5007.43,12,0,35.1,CONTINUA
1277,4576928,201905,1,0,1,59,300,0,0,0,0,0,6,1,0,0,0,1,1,0,0,2,26603.88,0,0,1.17,57473.21,1,7,4456.35,1,3,4262.27,1,1,1267.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67881.28,0,0,2,2300.29,2,3912.44,0,0,1,234,3,3256.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,43290,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,3,10530,11,32760,117,NA,NA,0,0,88452,-791,NA,1282.61,1282.61,0,0,0,98280,0,0,2,0,-1282.61,0,4705,0,0,0,140.4,0,0,88452,-791,NA,3750.23,4387.76,0,3906.26,7.99,98280,0,0,2,0,-5513.69,0,4705,3906.26,4,0,292.5,CONTINUA
1278,4576928,201906,1,0,1,59,301,1015.67,6892.83,161.76,-185.76,915.6,6,1,0,0,0,1,1,0,0,2,29839.69,0,4138.54,1.17,72239.95,1,8,2996.75,1,4,4808.96,1,1,1267.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,95547.07,0,0,3,2545.65,3,4459.13,0,0,0,0,7,5834.26,0,0,0,0,0,0,0,0,10,161.76,1,0,0,1,585,0,0,5,9360,15,46800,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,4,14040,11,32760,134,NA,NA,0,0,88452,-761,NA,1282.61,1282.61,0,0,0,98280,0,0,4,0,-1282.61,0,4735,0,0,0,140.4,0,0,88452,-761,NA,4223.1,4941.02,0,4471.24,7.9,98280,0,0,4,0,-4387.76,0,4735,4471.24,5,0,315.9,CONTINUA
1279,4576928,201907,1,0,1,60,302,484.23,6588.66,-80.92,-128.83,611.88,6,1,0,0,0,1,1,0,0,2,23747.18,0,0,1.17,46349.17,1,7,5152.31,1,4,6401.4,1,1,1267.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62002.51,0,0,2,2521.77,2,3726.2,0,0,0,0,6,4168.2,0,0,0,0,0,0,0,0,8,-80.92,0,0,0,0,0,0,0,1,1170,15,46800,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,2,0,4,14040,11,32760,122,1,72,0,0,88452,-730,NA,1282.61,1282.61,0,0,0,98280,0,0,0,0,-1282.61,0,4766,0,0,0,140.4,0,0,88452,-730,NA,5600.49,6552.57,0,6024.08,8.5,98280,0,0,0,0,-4941.02,0,4766,6024.08,5,0,397.8,CONTINUA
